year,se,department,cases,casos acumulados,población,incidencia_x_100milHab,casos_estandarizados,estacion_met,Precipitación,Temperatura_Máxima,Temperatura_Mínima,NDVI,NINO_3_4
2023,4,Santa Cruz,7198,14334,3425399,210.57,210.14,,1.8428571,27.333333,24.666667,0.788,25.88
2023,5,Santa Cruz,7837,22171,3425399,229.75,228.79,,0,25.5,23,0.79,26.29
2023,6,Santa Cruz,9377,31548,3425399,275.53,273.75,,0,26.25,23,0.783,26.29
2023,7,Santa Cruz,9353,40901,3425399,275.59,273.05,,5.6,26.25,23.75,0.783,26.29
2023,8,Santa Cruz,6390,47291,3425399,188.80,186.55,,2.44,25.8,21.8,0.784,26.29
2023,9,Santa Cruz,7230,54521,3425399,214.03,211.07,,.425,25,23.5,0.782,27.23
2023,10,Santa Cruz,6858,61379,3425399,203.45,200.21,,2.08,26.666667,24.666667,0.786,27.23
2023,11,Santa Cruz,6128,67507,3425399,182.16,178.90,,0,26,24,0.786,27.23
2023,12,Santa Cruz,5662,73169,3425399,168.62,165.29,,2.26,23.666667,22.5,0.776,27.23
2023,13,Santa Cruz,4834,78003,3425399,144.20,141.12,,4.2,27.666667,22.666667,0.769,27.99
2023,14,Santa Cruz,3789,81792,3425399,113.19,110.61,,.04,24.5,20.333333,0.769,27.99
2023,15,Santa Cruz,3801,85593,3425399,113.68,110.97,,7.32,25.833333,21.166667,0.737,27.99
2023,16,Santa Cruz,2945,88538,3425399,88.18,85.98,,0,21.833333,20.666667,0.727,27.99
2023,17,Santa Cruz,2906,91444,3425399,87.09,84.84,,0,25,22.142857,0.724,27.99
2023,18,Santa Cruz,1663,93107,3425399,49.88,48.55,,0,21.25,19,0.724,28.35
2023,19,Santa Cruz,1528,94635,3425399,45.85,44.61,,0,18,18,0.716,28.35
2023,20,Santa Cruz,1148,95783,3425399,34.47,33.51,,0,27.8,25.8,0.708,28.35
2023,21,Santa Cruz,865,96648,3425399,25.98,25.25,,0,28,25,0.708,28.35
2023,22,Santa Cruz,533,97181,3425399,16.01,15.56,,.7,24.666667,21,0.711,28.59
2023,23,Santa Cruz,473,97654,3425399,14.21,13.81,,4.14,27.333333,22.5,0.711,28.59
2023,24,Santa Cruz,275,97929,3425399,8.26,8.03,,0,19.5,11.75,0.711,28.59
2023,25,Santa Cruz,216,98145,3425399,6.49,6.31,,0,24.5,23,0.707,28.59
2023,26,Santa Cruz,200,98345,3425399,6.01,5.84,,0,28.5,23,0.681,28.37
2023,27,Santa Cruz,162,98507,3425399,4.87,4.73,,0,24.5,21.5,0.681,28.37
2023,28,Santa Cruz,157,98664,3425399,4.72,4.58,,0,15.5,15.5,0.642,28.37
2023,29,Santa Cruz,155,98819,3425399,4.66,4.53,,.7,23.8,23.2,0.612,28.37
2023,30,Santa Cruz,123,98942,3425399,3.70,3.59,,0,22.5,18.25,0.572,28.37
2023,31,Santa Cruz,80,99022,3425399,2.40,2.34,,1.3,32,19,0.572,28.2
2023,32,Santa Cruz,172,99194,3425399,5.17,5.02,,2.925,28,28,0.528,28.2
2023,33,Santa Cruz,166,99360,3425399,4.99,4.85,,0,23.485714,18.971429,0.504,28.2
2023,34,Santa Cruz,202,99562,3425399,6.07,5.90,,0,28.171429,20.785714,0.504,28.2
2023,35,Santa Cruz,211,99773,3425399,6.34,6.16,,0,25.333333,19.833333,0.508,28.29
2023,36,Santa Cruz,163,99936,3425399,4.90,4.76,,1.6428571,25,20,0.525,28.29
2023,37,Santa Cruz,148,100084,3425399,4.45,4.32,,.57142857,32.685714,19.114286,0.525,28.29
2023,38,Santa Cruz,61,100145,3425399,1.83,1.78,,0,28,28,0.544,28.29
2023,1,Tarija,7,7,601214,1.16,1.16,,0,18.485714,18.485714,0.677,25.88
2023,2,Tarija,33,40,601214,5.49,5.49,,1.6,20.671429,20.671429,0.684,25.88
2023,3,Tarija,74,114,601214,12.31,12.31,,1.3,21.883333,21.883333,0.698,25.88
2023,4,Tarija,126,240,601214,20.96,20.96,,2.6857143,20.857143,20.857143,0.698,25.88
2023,5,Tarija,186,426,601214,30.95,30.94,,7.8857143,16.771429,16.771429,0.718,26.29
2023,6,Tarija,443,869,601214,73.74,73.68,,2.1857143,16.7,16.7,0.728,26.29
2023,7,Tarija,566,1435,601214,94.28,94.14,,5.3857143,19.028571,19.028571,0.728,26.29
2023,8,Tarija,690,2125,601214,115.04,114.77,,.4,20,20,0.721,26.29
2023,9,Tarija,1135,3260,601214,189.45,188.78,,7.6142857,20.014286,20.014286,0.72,27.23
2023,10,Tarija,1546,4806,601214,258.55,257.15,,0,20.757143,20.757143,0.715,27.23
2023,11,Tarija,1428,6234,601214,239.43,237.52,,5.7,19.066667,19.066667,0.715,27.23
2023,12,Tarija,1819,8053,601214,305.72,302.55,,2.8571429,18.171429,18.171429,0.708,27.23
2023,13,Tarija,1701,9754,601214,286.77,282.93,,16.2,18.871429,18.871429,0.702,27.99
2023,14,Tarija,1637,11391,601214,276.77,272.28,,7.2142857,18.471429,18.471429,0.702,27.99
2023,15,Tarija,1361,12752,601214,230.75,226.38,,.68571429,21.05,21.05,0.676,27.99
2023,16,Tarija,903,13655,601214,153.45,150.20,,.71428571,21.433333,21.433333,0.678,27.99
2023,17,Tarija,565,14220,601214,96.16,93.98,,5.8,21.35,21.35,0.68,27.99
2023,18,Tarija,360,14580,601214,61.33,59.88,,1.4571429,20.314286,20.314286,0.68,28.35
2023,19,Tarija,240,14820,601214,40.91,39.92,,0,19.714286,19.714286,0.668,28.35
2023,20,Tarija,208,15028,601214,35.47,34.60,,0,21.885714,21.885714,0.65,28.35
2023,21,Tarija,191,15219,601214,32.58,31.77,,0,21.5,21.5,0.65,28.35
2023,22,Tarija,140,15359,601214,23.89,23.29,,.5,20.942857,20.942857,0.624,28.59
2023,23,Tarija,98,15457,601214,16.73,16.30,,0,21.416667,21.416667,0.591,28.59
2023,24,Tarija,60,15517,601214,10.24,9.98,,0,15.642857,15.642857,0.591,28.59
2023,25,Tarija,41,15558,601214,7.00,6.82,,0,21.228571,21.228571,0.584,28.59
2023,26,Tarija,22,15580,601214,3.76,3.66,,0,20.785714,20.785714,0.566,28.37
2023,27,Tarija,7,15587,601214,1.20,1.16,,0,23.471429,23.471429,0.566,28.37
2023,28,Tarija,6,15593,601214,1.02,1.00,,.44285714,21.757143,21.757143,0.532,28.37
2023,29,Tarija,9,15602,601214,1.54,1.50,,0,22.257143,22.257143,0.503,28.37
2023,30,Tarija,2,15604,601214,0.34,0.33,,0,20.4,20.4,0.471,28.37
2023,31,Tarija,2,15606,601214,0.34,0.33,,0,21.771429,21.771429,0.471,28.2
2023,32,Tarija,7,15613,601214,1.20,1.16,,0,19.885714,19.885714,0.45,28.2
2023,33,Tarija,3,15616,601214,0.51,0.50,,0,22.542857,22.542857,0.428,28.2
2023,34,Tarija,7,15623,601214,1.20,1.16,,0,23.471429,23.471429,0.428,28.2
2023,35,Tarija,10,15633,601214,1.71,1.66,,0,23.928571,23.928571,0.421,28.29
2023,36,Tarija,9,15642,601214,1.54,1.50,,0,22.042857,22.042857,0.426,28.29
2023,37,Tarija,5,15647,601214,0.85,0.83,,0,23.914286,23.914286,0.426,28.29
2023,38,Tarija,5,15652,601214,0.85,0.83,,0,23.914286,23.914286,0.447,28.29
2022,1,Beni,67,67,516338,12.98,12.98,San Ramón Aeropuerto,5.4,31.371429,21.871429,0.734,25.73
2022,2,Beni,36,103,516338,6.97,6.97,San Ramón Aeropuerto,1.2428571,31.085714,22.785714,0.729,25.73
2022,3,Beni,25,128,516338,4.84,4.84,San Ramón Aeropuerto,3.3666667,30.806667,20.933333,0.735,25.73
2022,4,Beni,39,167,516338,7.56,7.55,San Ramón Aeropuerto,12.3,32.733333,21.6,0.74,25.73
2022,5,Beni,47,214,516338,9.11,9.10,San Ramón Aeropuerto,4.025,31.933333,21.875,0.74,26.02
2022,6,Beni,75,289,516338,14.53,14.53,San Ramón Aeropuerto,9.84,30.34,20.9,0.723,26.02
2022,7,Beni,88,377,516338,17.05,17.04,San Ramón Aeropuerto,5.8,31.9,21.225,0.745,26.02
2022,8,Beni,90,467,516338,17.44,17.43,San Ramón Aeropuerto,0,31.45,22.35,0.745,26.02
2022,9,Beni,87,554,516338,16.86,16.85,San Ramón Aeropuerto,.85,32.95,23,0.761,26.34
2022,10,Beni,148,702,516338,28.69,28.66,San Ramón Aeropuerto,8.96,30.7,22.72,0.765,26.34
2022,11,Beni,157,859,516338,30.45,30.41,San Ramón Aeropuerto,4,31.36,22.7,0.76,26.34
2022,12,Beni,146,1005,516338,28.32,28.28,San Ramón Aeropuerto,1.35,32.25,23.15,0.76,26.34
2022,13,Beni,171,1176,516338,33.18,33.12,San Ramón Aeropuerto,7.96,31.08,19.4,0.766,26.85
2022,14,Beni,107,1283,516338,20.77,20.72,San Ramón Aeropuerto,.2,33.24,22.2,0.76,26.85
2022,15,Beni,119,1402,516338,23.10,23.05,San Ramón Aeropuerto,5.85,32.6,22.4,0.76,26.85
2022,16,Beni,93,1495,516338,18.06,18.01,San Ramón Aeropuerto,.2,32.54,21.98,0.773,26.85
2022,17,Beni,78,1573,516338,15.15,15.11,San Ramón Aeropuerto,0,33.72,23.22,0.776,26.83
2022,18,Beni,51,1624,516338,9.91,9.88,San Ramón Aeropuerto,0,29.0875,17.55,0.776,26.83
2022,19,Beni,87,1711,516338,16.90,16.85,San Ramón Aeropuerto,.76666667,29.18,16.633333,0.773,26.83
2022,20,Beni,74,1785,516338,14.38,14.33,San Ramón Aeropuerto,1.8571429,26.828571,16.3,0.768,26.83
2022,21,Beni,66,1851,516338,12.83,12.78,San Ramón Aeropuerto,.31428571,30.328571,18.542857,0.768,26.83
2022,22,Beni,60,1911,516338,11.66,11.62,San Ramón Aeropuerto,0,26.4,16.833333,0.78,27.03
2022,23,Beni,59,1970,516338,11.47,11.43,San Ramón Aeropuerto,7,32.68,20.64,0.789,27.03
2022,24,Beni,21,1991,516338,4.08,4.07,San Ramón Aeropuerto,0,29.425,13.725,0.789,27.03
2022,25,Beni,50,2041,516338,9.72,9.68,San Ramón Aeropuerto,0,32.125,16.6,0.778,27.03
2022,26,Beni,37,2078,516338,7.19,7.17,San Ramón Aeropuerto,0,32.55,15.75,0.752,26.68
2022,27,Beni,40,2118,516338,7.78,7.75,San Ramón Aeropuerto,0,34.36,20.4,0.717,26.68
2022,28,Beni,31,2149,516338,6.03,6.00,San Ramón Aeropuerto,0,34.8,19.6,0.717,26.68
2022,29,Beni,33,2182,516338,6.42,6.39,San Ramón Aeropuerto,0,33.06,16.44,0.683,26.68
2022,30,Beni,35,2217,516338,6.81,6.78,San Ramón Aeropuerto,0,35.6,18.8,0.645,26.68
2022,31,Beni,25,2242,516338,4.86,4.84,San Ramón Aeropuerto,0,34.28,20.4,0.645,25.92
2022,32,Beni,17,2259,516338,3.31,3.29,San Ramón Aeropuerto,0,30.72,16.16,0.596,25.92
2022,33,Beni,18,2277,516338,3.50,3.49,San Ramón Aeropuerto,3.24,33.666667,19.36,0.56,25.92
2022,34,Beni,31,2308,516338,6.03,6.00,San Ramón Aeropuerto,0,34.983333,16,0.56,25.92
2022,35,Beni,38,2346,516338,7.39,7.36,San Ramón Aeropuerto,0,35.366667,16.6,0.547,25.83
2022,36,Beni,40,2386,516338,7.78,7.75,San Ramón Aeropuerto,0,35.383333,18.32,0.554,25.83
2022,37,Beni,29,2415,516338,5.64,5.62,San Ramón Aeropuerto,0,34.816667,19.88,0.554,25.83
2022,38,Beni,30,2445,516338,5.84,5.81,San Ramón Aeropuerto,6.9,36.433333,22.44,0.584,25.83
2022,39,Beni,46,2491,516338,8.95,8.91,San Ramón Aeropuerto,4.1,33.633333,20.4,0.606,25.92
2022,40,Beni,20,2511,516338,3.89,3.87,San Ramón Aeropuerto,3.3,35.84,22.48,0.606,25.92
2022,41,Beni,39,2550,516338,7.59,7.55,San Ramón Aeropuerto,4.12,32.866667,21.32,0.644,25.92
2022,42,Beni,43,2593,516338,8.37,8.33,San Ramón Aeropuerto,.72,33.7,22.84,0.682,25.92
2022,43,Beni,52,2645,516338,10.12,10.07,San Ramón Aeropuerto,0,34.016667,23.85,0.712,25.92
2022,44,Beni,24,2669,516338,4.67,4.65,San Ramón Aeropuerto,4.75,31.566667,15.925,0.712,25.89
2022,45,Beni,41,2710,516338,7.98,7.94,San Ramón Aeropuerto,0,36.566667,20.9,0.725,25.89
2022,46,Beni,62,2772,516338,12.07,12.01,San Ramón Aeropuerto,0,36.733333,21.866667,0.717,25.89
2022,47,Beni,186,2958,516338,36.22,36.02,San Ramón Aeropuerto,1.6,34.3,22.84,0.717,25.89
2022,48,Beni,250,3208,516338,48.70,48.42,San Ramón Aeropuerto,1.6,35.514286,22.6,0.727,25.81
2022,49,Beni,307,3515,516338,59.83,59.46,San Ramón Aeropuerto,3.1666667,32.3,22.666667,0.732,25.81
2022,50,Beni,452,3967,516338,88.14,87.54,San Ramón Aeropuerto,4.85,32.633333,22.8,0.732,25.81
2022,51,Beni,434,4401,516338,84.70,84.05,San Ramón Aeropuerto,20.9,32.033333,23.133333,0.731,25.81
2022,52,Beni,392,4793,516338,76.57,75.92,San Ramón Aeropuerto,9.5,32.52,23.066667,0.734,25.88
2022,1,Chuquisaca,16,16,661119,2.42,2.42,,8.6428571,20.085714,20.085714,0.659,25.73
2022,2,Chuquisaca,9,25,661119,1.36,1.36,,2.0142857,18.885714,18.885714,0.68,25.73
2022,3,Chuquisaca,13,38,661119,1.97,1.97,,2.5714286,21.328571,21.328571,0.691,25.73
2022,4,Chuquisaca,5,43,661119,0.76,0.76,,5.0428571,19.057143,19.057143,0.71,25.73
2022,5,Chuquisaca,2,45,661119,0.30,0.30,,4.4,16.985714,16.985714,0.71,26.02
2022,6,Chuquisaca,8,53,661119,1.21,1.21,,.22857143,17.014286,17.014286,0.709,26.02
2022,7,Chuquisaca,7,60,661119,1.06,1.06,,3.1714286,19.928571,19.928571,0.713,26.02
2022,8,Chuquisaca,9,69,661119,1.36,1.36,,3.5714286,20.057143,20.057143,0.713,26.02
2022,9,Chuquisaca,24,93,661119,3.63,3.63,,2.2428571,22.028571,22.028571,0.719,26.34
2022,10,Chuquisaca,28,121,661119,4.24,4.24,,2.2142857,18.685714,18.685714,0.716,26.34
2022,11,Chuquisaca,37,158,661119,5.60,5.60,,2.7857143,17.671429,17.671429,0.706,26.34
2022,12,Chuquisaca,25,183,661119,3.78,3.78,,2.5142857,18.685714,18.685714,0.706,26.34
2022,13,Chuquisaca,14,197,661119,2.12,2.12,,.05714286,19.271429,19.271429,0.694,26.85
2022,14,Chuquisaca,20,217,661119,3.03,3.03,,3.1571429,18.6,18.6,0.681,26.85
2022,15,Chuquisaca,15,232,661119,2.27,2.27,,0,19.114286,19.114286,0.681,26.85
2022,16,Chuquisaca,24,256,661119,3.63,3.63,,0,20.557143,20.557143,0.691,26.85
2022,17,Chuquisaca,30,286,661119,4.54,4.54,,0,22.628571,22.628571,0.691,26.83
2022,18,Chuquisaca,15,301,661119,2.27,2.27,,0,19.028571,19.028571,0.691,26.83
2022,19,Chuquisaca,45,346,661119,6.81,6.81,,0,19.314286,19.314286,0.677,26.83
2022,20,Chuquisaca,19,365,661119,2.88,2.87,,0,17.6,17.6,0.659,26.83
2022,21,Chuquisaca,6,371,661119,0.91,0.91,,0,19.614286,19.614286,0.659,26.83
2022,22,Chuquisaca,1,372,661119,0.15,0.15,,0,19.414286,19.414286,0.63,27.03
2022,23,Chuquisaca,1,373,661119,0.15,0.15,,0,17.642857,17.642857,0.603,27.03
2022,24,Chuquisaca,3,376,661119,0.45,0.45,,0,17.985714,17.985714,0.603,27.03
2022,25,Chuquisaca,6,382,661119,0.91,0.91,,0,19.542857,19.542857,0.586,27.03
2022,26,Chuquisaca,1,383,661119,0.15,0.15,,0,21.1,21.1,0.573,26.68
2022,27,Chuquisaca,9,392,661119,1.36,1.36,,0,21.685714,21.685714,0.547,26.68
2022,28,Chuquisaca,7,399,661119,1.06,1.06,,0,19.457143,19.457143,0.547,26.68
2022,29,Chuquisaca,13,412,661119,1.97,1.97,,0,21.014286,21.014286,0.527,26.68
2022,30,Chuquisaca,0,412,661119,0.00,0.00,,0,22.214286,22.214286,0.496,26.68
2022,31,Chuquisaca,1,413,661119,0.15,0.15,,0,20.383333,20.383333,0.496,25.92
2022,32,Chuquisaca,1,414,661119,0.15,0.15,,0,20.085714,20.085714,0.47,25.92
2022,33,Chuquisaca,0,414,661119,0.00,0.00,,0,20.228571,20.228571,0.438,25.92
2022,34,Chuquisaca,0,414,661119,0.00,0.00,,0,20.714286,20.714286,0.438,25.92
2022,35,Chuquisaca,2,416,661119,0.30,0.30,,0,18.657143,18.657143,0.424,25.83
2022,36,Chuquisaca,2,418,661119,0.30,0.30,,0,20.571429,20.571429,0.422,25.83
2022,37,Chuquisaca,0,418,661119,0.00,0.00,,0,21.271429,21.271429,0.422,25.83
2022,38,Chuquisaca,1,419,661119,0.15,0.15,,0,22.2,22.2,0.427,25.83
2022,39,Chuquisaca,5,424,661119,0.76,0.76,,0,20.457143,20.457143,0.434,25.92
2022,40,Chuquisaca,6,430,661119,0.91,0.91,,0,22.771429,22.771429,0.434,25.92
2022,41,Chuquisaca,7,437,661119,1.06,1.06,,0,20.542857,20.542857,0.454,25.92
2022,42,Chuquisaca,7,444,661119,1.06,1.06,,3.3285714,19.742857,19.742857,0.484,25.92
2022,43,Chuquisaca,17,461,661119,2.57,2.57,,0,23.357143,23.357143,0.516,25.92
2022,44,Chuquisaca,10,471,661119,1.51,1.51,,.15714286,20.228571,20.228571,0.516,25.89
2022,45,Chuquisaca,23,494,661119,3.48,3.48,,.14285714,21.857143,21.857143,0.53,25.89
2022,46,Chuquisaca,22,516,661119,3.33,3.33,,0,23.771429,23.771429,0.544,25.89
2022,47,Chuquisaca,18,534,661119,2.72,2.72,,.16666667,21.757143,21.757143,0.544,25.89
2022,48,Chuquisaca,19,553,661119,2.88,2.87,,1.9833333,20.428571,20.428571,0.558,25.81
2022,49,Chuquisaca,21,574,661119,3.18,3.18,,.38571429,20.128571,20.128571,0.604,25.81
2022,50,Chuquisaca,30,604,661119,4.54,4.54,,3.7,18.842857,18.842857,0.604,25.81
2022,51,Chuquisaca,7,611,661119,1.06,1.06,,7.0428571,19.942857,19.942857,0.639,25.81
2022,52,Chuquisaca,13,624,661119,1.97,1.97,,.8,20.8625,20.8625,0.659,25.88
2022,1,Cochabamba,6,6,2117112,0.28,0.28,,4.0571429,12.197143,3.0371429,0.585,25.73
2022,2,Cochabamba,9,15,2117112,0.43,0.43,,3.1285714,9.99,2.1014286,0.613,25.73
2022,3,Cochabamba,8,23,2117112,0.38,0.38,,2.6857143,10.512857,1.6271429,0.639,25.73
2022,4,Cochabamba,12,35,2117112,0.57,0.57,,1.9,10.258571,3.1,0.649,25.73
2022,5,Cochabamba,15,50,2117112,0.71,0.71,,7.3857143,9.9857143,2.8757143,0.649,26.02
2022,6,Cochabamba,40,90,2117112,1.89,1.89,,4.9142857,10.617143,1.9757143,0.651,26.02
2022,7,Cochabamba,87,177,2117112,4.11,4.11,,3.3142857,12.247143,1.8828571,0.643,26.02
2022,8,Cochabamba,80,257,2117112,3.78,3.78,,2.2857143,11.147143,2.4728571,0.643,26.02
2022,9,Cochabamba,86,343,2117112,4.06,4.06,,1.5428571,11.951429,2.49,0.648,26.34
2022,10,Cochabamba,90,433,2117112,4.25,4.25,,2.7285714,11.084286,1.8371429,0.656,26.34
2022,11,Cochabamba,130,563,2117112,6.14,6.14,,7.0428571,8.7457143,1.1971429,0.656,26.34
2022,12,Cochabamba,117,680,2117112,5.53,5.53,,2.4857143,10.951429,3.2171429,0.656,26.34
2022,13,Cochabamba,111,791,2117112,5.24,5.24,,2.1428571,11.458571,1.73,0.66,26.85
2022,14,Cochabamba,97,888,2117112,4.58,4.58,,.18571429,11.515714,1.1514286,0.652,26.85
2022,15,Cochabamba,78,966,2117112,3.69,3.68,,0,12.495714,1.8285714,0.652,26.85
2022,16,Cochabamba,34,1000,2117112,1.61,1.61,,0,14.015714,1.2271429,0.651,26.85
2022,17,Cochabamba,81,1081,2117112,3.83,3.83,,.07142857,14.37,1.3771429,0.643,26.83
2022,18,Cochabamba,55,1136,2117112,2.60,2.60,,0,13.394286,-.55571429,0.643,26.83
2022,19,Cochabamba,49,1185,2117112,2.32,2.31,,.07142857,10.854286,-.75571429,0.624,26.83
2022,20,Cochabamba,36,1221,2117112,1.70,1.70,,0,11.787143,-.27428571,0.599,26.83
2022,21,Cochabamba,30,1251,2117112,1.42,1.42,,0,10.608571,-1.6628571,0.599,26.83
2022,22,Cochabamba,20,1271,2117112,0.95,0.94,,1.4857143,9.8328571,.47571429,0.588,27.03
2022,23,Cochabamba,14,1285,2117112,0.66,0.66,,.04285714,8.91,-2.4028571,0.577,27.03
2022,24,Cochabamba,11,1296,2117112,0.52,0.52,,0,10.612857,-1.8842857,0.577,27.03
2022,25,Cochabamba,16,1312,2117112,0.76,0.76,,0,10.252857,-1.5671429,0.57,27.03
2022,26,Cochabamba,12,1324,2117112,0.57,0.57,,0,12.43,-1.0171429,0.562,26.68
2022,27,Cochabamba,12,1336,2117112,0.57,0.57,,0,12.218571,-.49714286,0.538,26.68
2022,28,Cochabamba,12,1348,2117112,0.57,0.57,,0,11.06,.93,0.538,26.68
2022,29,Cochabamba,21,1369,2117112,0.99,0.99,,.02857143,13.152857,-.32857143,0.526,26.68
2022,30,Cochabamba,8,1377,2117112,0.38,0.38,,0,14.905714,.15857143,0.519,26.68
2022,31,Cochabamba,8,1385,2117112,0.38,0.38,,1.1714286,12.031429,.63571429,0.519,25.92
2022,32,Cochabamba,7,1392,2117112,0.33,0.33,,.27142857,11.547143,-.60714286,0.499,25.92
2022,33,Cochabamba,7,1399,2117112,0.33,0.33,,0,11.781429,-2.2642857,0.481,25.92
2022,34,Cochabamba,6,1405,2117112,0.28,0.28,,0,13.528571,-1.6042857,0.481,25.92
2022,35,Cochabamba,2,1407,2117112,0.09,0.09,,.21428571,11.16,-.71857143,0.473,25.83
2022,36,Cochabamba,8,1415,2117112,0.38,0.38,,0,12.727143,-.47142857,0.471,25.83
2022,37,Cochabamba,6,1421,2117112,0.28,0.28,,3.0428571,11.568571,.74857143,0.471,25.83
2022,38,Cochabamba,4,1425,2117112,0.19,0.19,,0,13.981429,.97142857,0.46,25.83
2022,39,Cochabamba,5,1430,2117112,0.24,0.24,,.67142857,12.207143,-1.03,0.46,25.92
2022,40,Cochabamba,6,1436,2117112,0.28,0.28,,.28571429,13.345714,.16857143,0.46,25.92
2022,41,Cochabamba,2,1438,2117112,0.09,0.09,,0,11.864286,-.24285714,0.467,25.92
2022,42,Cochabamba,12,1450,2117112,0.57,0.57,,.18571429,11.891429,.90142857,0.482,25.92
2022,43,Cochabamba,12,1462,2117112,0.57,0.57,,.38571429,15.075714,.98142857,0.504,25.92
2022,44,Cochabamba,9,1471,2117112,0.43,0.43,,.05714286,16.947143,-1.1357143,0.504,25.89
2022,45,Cochabamba,19,1490,2117112,0.90,0.90,,.34285714,13.628571,-.91571429,0.507,25.89
2022,46,Cochabamba,14,1504,2117112,0.66,0.66,,.52857143,15.555714,-.18,0.511,25.89
2022,47,Cochabamba,16,1520,2117112,0.76,0.76,,.52857143,13.562857,-.01285714,0.511,25.89
2022,48,Cochabamba,7,1527,2117112,0.33,0.33,,1.1428571,12.59,-.29857143,0.528,25.81
2022,49,Cochabamba,13,1540,2117112,0.61,0.61,,6.0571429,10.67,.97142857,0.549,25.81
2022,50,Cochabamba,21,1561,2117112,0.99,0.99,,4.6142857,12.96,2.33,0.549,25.81
2022,51,Cochabamba,21,1582,2117112,0.99,0.99,,1.9571429,13.031429,2.1071429,0.566,25.81
2022,52,Cochabamba,21,1603,2117112,0.99,0.99,,2.925,13.18625,1.91,0.585,25.88
2022,1,La Paz,36,36,3051947,1.18,1.18,,4.7285715,21.784286,12.454286,0.434,25.73
2022,2,La Paz,51,87,3051947,1.67,1.67,,2.1857142,20.537857,12.443571,0.461,25.73
2022,3,La Paz,24,111,3051947,0.79,0.79,,3.0261905,20.659762,11.280238,0.491,25.73
2022,4,La Paz,14,125,3051947,0.46,0.46,,7.1,21.495952,12.35,0.506,25.73
2022,5,La Paz,20,145,3051947,0.66,0.66,,5.7053572,20.959524,12.375357,0.506,26.02
2022,6,La Paz,41,186,3051947,1.34,1.34,,7.3771429,20.478572,11.437857,0.512,26.02
2022,7,La Paz,69,255,3051947,2.26,2.26,,4.5571428,22.073571,11.553929,0.512,26.02
2022,8,La Paz,52,307,3051947,1.70,1.70,,1.1428571,21.298572,12.411429,0.512,26.02
2022,9,La Paz,44,351,3051947,1.44,1.44,,1.1964286,22.450715,12.745,0.529,26.34
2022,10,La Paz,65,416,3051947,2.13,2.13,,5.8442857,20.892143,12.278571,0.564,26.34
2022,11,La Paz,81,497,3051947,2.65,2.65,,5.5214285,20.052857,11.948571,0.568,26.34
2022,12,La Paz,41,538,3051947,1.34,1.34,,1.9178572,21.600714,13.183571,0.568,26.34
2022,13,La Paz,75,613,3051947,2.46,2.46,,5.0514285,21.269285,10.565,0.572,26.85
2022,14,La Paz,40,653,3051947,1.31,1.31,,.19285715,22.377857,11.675714,0.563,26.85
2022,15,La Paz,76,729,3051947,2.49,2.49,,2.925,22.547857,12.114286,0.563,26.85
2022,16,La Paz,33,762,3051947,1.08,1.08,,.1,23.277857,11.603571,0.545,26.85
2022,17,La Paz,49,811,3051947,1.61,1.61,,.03571428,24.045,12.298571,0.522,26.83
2022,18,La Paz,42,853,3051947,1.38,1.38,,0,21.240893,8.4971429,0.522,26.83
2022,19,La Paz,24,877,3051947,0.79,0.79,,.41904762,20.017143,7.9388094,0.49,26.83
2022,20,La Paz,17,894,3051947,0.56,0.56,,.92857145,19.307857,8.0128571,0.449,26.83
2022,21,La Paz,37,931,3051947,1.21,1.21,,.15714285,20.468571,8.44,0.449,26.83
2022,22,La Paz,23,954,3051947,0.75,0.75,,.74285715,18.116429,8.6545236,0.432,27.03
2022,23,La Paz,23,977,3051947,0.75,0.75,,3.5214286,20.795,9.1185715,0.42,27.03
2022,24,La Paz,15,992,3051947,0.49,0.49,,0,20.018929,5.9203572,0.42,27.03
2022,25,La Paz,14,1006,3051947,0.46,0.46,,0,21.188928,7.5164286,0.407,27.03
2022,26,La Paz,22,1028,3051947,0.72,0.72,,0,22.49,7.3664286,0.398,26.68
2022,27,La Paz,29,1057,3051947,0.95,0.95,,0,23.289285,9.9514286,0.383,26.68
2022,28,La Paz,55,1112,3051947,1.80,1.80,,0,22.93,10.265,0.383,26.68
2022,29,La Paz,14,1126,3051947,0.46,0.46,,.01428571,23.106428,8.0557143,0.374,26.68
2022,30,La Paz,7,1133,3051947,0.23,0.23,,0,25.252857,9.4792857,0.367,26.68
2022,31,La Paz,45,1178,3051947,1.48,1.47,,.5857143,23.155715,10.517857,0.367,25.92
2022,32,La Paz,5,1183,3051947,0.16,0.16,,.13571428,21.133571,7.7764286,0.362,25.92
2022,33,La Paz,5,1188,3051947,0.16,0.16,,1.62,22.724048,8.5478572,0.354,25.92
2022,34,La Paz,17,1205,3051947,0.56,0.56,,0,24.255952,7.1978571,0.354,25.92
2022,35,La Paz,11,1216,3051947,0.36,0.36,,.10714285,23.263334,7.9407143,0.352,25.83
2022,36,La Paz,11,1227,3051947,0.36,0.36,,0,24.055238,8.9242857,0.355,25.83
2022,37,La Paz,19,1246,3051947,0.62,0.62,,1.5214285,23.192619,10.314286,0.355,25.83
2022,38,La Paz,9,1255,3051947,0.30,0.29,,3.45,25.207381,11.705714,0.356,25.83
2022,39,La Paz,14,1269,3051947,0.46,0.46,,2.3857143,22.920238,9.685,0.355,25.92
