year,se,cases,Precipitación,Temperatura_Máxima,Temperatura_Mínima,NDVI,NINO_3_4,cases_avg_2w
2022.0,8.0,90.0,0.0,31.45,22.35,0.745,26.02,89.0
2022.0,9.0,87.0,0.85,32.95,23.0,0.761,26.34,88.5
2022.0,10.0,148.0,8.96,30.7,22.72,0.765,26.34,117.5
2022.0,11.0,157.0,4.0,31.36,22.7,0.76,26.34,152.5
2022.0,12.0,146.0,1.35,32.25,23.15,0.76,26.34,151.5
2022.0,13.0,171.0,7.96,31.08,19.4,0.766,26.85,158.5
2022.0,14.0,107.0,0.2,33.24,22.2,0.76,26.85,139.0
2022.0,15.0,119.0,5.85,32.6,22.4,0.76,26.85,113.0
2022.0,16.0,93.0,0.2,32.54,21.98,0.773,26.85,106.0
2022.0,17.0,78.0,0.0,33.72,23.22,0.776,26.83,85.5
2022.0,18.0,51.0,0.0,29.0875,17.55,0.776,26.83,64.5
2022.0,19.0,87.0,0.76666667,29.18,16.633333,0.773,26.83,69.0
2022.0,20.0,74.0,1.8571429,26.828571,16.3,0.768,26.83,80.5
2022.0,21.0,66.0,0.31428571,30.328571,18.542857,0.768,26.83,70.0
2022.0,22.0,60.0,0.0,26.4,16.833333,0.78,27.03,63.0
2022.0,23.0,59.0,7.0,32.68,20.64,0.789,27.03,59.5
2022.0,24.0,21.0,0.0,29.425,13.725,0.789,27.03,40.0
2022.0,25.0,50.0,0.0,32.125,16.6,0.778,27.03,35.5
2022.0,26.0,37.0,0.0,32.55,15.75,0.752,26.68,43.5
2022.0,27.0,40.0,0.0,34.36,20.4,0.717,26.68,38.5
2022.0,28.0,31.0,0.0,34.8,19.6,0.717,26.68,35.5
2022.0,29.0,33.0,0.0,33.06,16.44,0.683,26.68,32.0
2022.0,30.0,35.0,0.0,35.6,18.8,0.645,26.68,34.0
2022.0,31.0,25.0,0.0,34.28,20.4,0.645,25.92,30.0
2022.0,32.0,17.0,0.0,30.72,16.16,0.596,25.92,21.0
2022.0,33.0,18.0,3.24,33.666667,19.36,0.56,25.92,17.5
2022.0,34.0,31.0,0.0,34.983333,16.0,0.56,25.92,24.5
2022.0,35.0,38.0,0.0,35.366667,16.6,0.547,25.83,34.5
2022.0,36.0,40.0,0.0,35.383333,18.32,0.554,25.83,39.0
2022.0,37.0,29.0,0.0,34.816667,19.88,0.554,25.83,34.5
2022.0,38.0,30.0,6.9,36.433333,22.44,0.584,25.83,29.5
2022.0,39.0,46.0,4.1,33.633333,20.4,0.606,25.92,38.0
2022.0,40.0,20.0,3.3,35.84,22.48,0.606,25.92,33.0
2022.0,41.0,39.0,4.12,32.866667,21.32,0.644,25.92,29.5
2022.0,42.0,43.0,0.72,33.7,22.84,0.682,25.92,41.0
2022.0,43.0,52.0,0.0,34.016667,23.85,0.712,25.92,47.5
2022.0,44.0,24.0,4.75,31.566667,15.925,0.712,25.89,38.0
2022.0,45.0,41.0,0.0,36.566667,20.9,0.725,25.89,32.5
2022.0,46.0,62.0,0.0,36.733333,21.866667,0.717,25.89,51.5
2022.0,47.0,186.0,1.6,34.3,22.84,0.717,25.89,124.0
2022.0,48.0,250.0,1.6,35.514286,22.6,0.727,25.81,218.0
2022.0,49.0,307.0,3.1666667,32.3,22.666667,0.732,25.81,278.5
2022.0,50.0,452.0,4.85,32.633333,22.8,0.732,25.81,379.5
2022.0,51.0,434.0,20.9,32.033333,23.133333,0.731,25.81,443.0
2022.0,52.0,392.0,9.5,32.52,23.066667,0.734,25.88,413.0
2022.0,1.0,16.0,8.6428571,20.085714,20.085714,0.659,25.73,204.0
2022.0,2.0,9.0,2.0142857,18.885714,18.885714,0.68,25.73,12.5
2022.0,3.0,13.0,2.5714286,21.328571,21.328571,0.691,25.73,11.0
2022.0,4.0,5.0,5.0428571,19.057143,19.057143,0.71,25.73,9.0
2022.0,5.0,2.0,4.4,16.985714,16.985714,0.71,26.02,3.5
2022.0,6.0,8.0,0.22857143,17.014286,17.014286,0.709,26.02,5.0
2022.0,7.0,7.0,3.1714286,19.928571,19.928571,0.713,26.02,7.5
2022.0,8.0,9.0,3.5714286,20.057143,20.057143,0.713,26.02,8.0
2022.0,9.0,24.0,2.2428571,22.028571,22.028571,0.719,26.34,16.5
2022.0,10.0,28.0,2.2142857,18.685714,18.685714,0.716,26.34,26.0
2022.0,11.0,37.0,2.7857143,17.671429,17.671429,0.706,26.34,32.5
2022.0,12.0,25.0,2.5142857,18.685714,18.685714,0.706,26.34,31.0
2022.0,13.0,14.0,0.05714286,19.271429,19.271429,0.694,26.85,19.5
2022.0,14.0,20.0,3.1571429,18.6,18.6,0.681,26.85,17.0
2022.0,15.0,15.0,0.0,19.114286,19.114286,0.681,26.85,17.5
2022.0,16.0,24.0,0.0,20.557143,20.557143,0.691,26.85,19.5
2022.0,17.0,30.0,0.0,22.628571,22.628571,0.691,26.83,27.0
2022.0,18.0,15.0,0.0,19.028571,19.028571,0.691,26.83,22.5
2022.0,19.0,45.0,0.0,19.314286,19.314286,0.677,26.83,30.0
2022.0,20.0,19.0,0.0,17.6,17.6,0.659,26.83,32.0
2022.0,21.0,6.0,0.0,19.614286,19.614286,0.659,26.83,12.5
2022.0,22.0,1.0,0.0,19.414286,19.414286,0.63,27.03,3.5
2022.0,23.0,1.0,0.0,17.642857,17.642857,0.603,27.03,1.0
2022.0,24.0,3.0,0.0,17.985714,17.985714,0.603,27.03,2.0
2022.0,25.0,6.0,0.0,19.542857,19.542857,0.586,27.03,4.5
2022.0,26.0,1.0,0.0,21.1,21.1,0.573,26.68,3.5
2022.0,27.0,9.0,0.0,21.685714,21.685714,0.547,26.68,5.0
2022.0,28.0,7.0,0.0,19.457143,19.457143,0.547,26.68,8.0
2022.0,29.0,13.0,0.0,21.014286,21.014286,0.527,26.68,10.0
2022.0,30.0,0.0,0.0,22.214286,22.214286,0.496,26.68,6.5
2022.0,31.0,1.0,0.0,20.383333,20.383333,0.496,25.92,0.5
2022.0,32.0,1.0,0.0,20.085714,20.085714,0.47,25.92,1.0
2022.0,33.0,0.0,0.0,20.228571,20.228571,0.438,25.92,0.5
2022.0,34.0,0.0,0.0,20.714286,20.714286,0.438,25.92,0.0
2022.0,35.0,2.0,0.0,18.657143,18.657143,0.424,25.83,1.0
2022.0,36.0,2.0,0.0,20.571429,20.571429,0.422,25.83,2.0
2022.0,37.0,0.0,0.0,21.271429,21.271429,0.422,25.83,1.0
2022.0,38.0,1.0,0.0,22.2,22.2,0.427,25.83,0.5
2022.0,39.0,5.0,0.0,20.457143,20.457143,0.434,25.92,3.0
2022.0,40.0,6.0,0.0,22.771429,22.771429,0.434,25.92,5.5
2022.0,41.0,7.0,0.0,20.542857,20.542857,0.454,25.92,6.5
2022.0,42.0,7.0,3.3285714,19.742857,19.742857,0.484,25.92,7.0
2022.0,43.0,17.0,0.0,23.357143,23.357143,0.516,25.92,12.0
2022.0,44.0,10.0,0.15714286,20.228571,20.228571,0.516,25.89,13.5
2022.0,45.0,23.0,0.14285714,21.857143,21.857143,0.53,25.89,16.5
2022.0,46.0,22.0,0.0,23.771429,23.771429,0.544,25.89,22.5
2022.0,47.0,18.0,0.16666667,21.757143,21.757143,0.544,25.89,20.0
2022.0,48.0,19.0,1.9833333,20.428571,20.428571,0.558,25.81,18.5
2022.0,49.0,21.0,0.38571429,20.128571,20.128571,0.604,25.81,20.0
2022.0,50.0,30.0,3.7,18.842857,18.842857,0.604,25.81,25.5
2022.0,51.0,7.0,7.0428571,19.942857,19.942857,0.639,25.81,18.5
2022.0,52.0,13.0,0.8,20.8625,20.8625,0.659,25.88,10.0
2022.0,1.0,6.0,4.0571429,12.197143,3.0371429,0.585,25.73,9.5
2022.0,2.0,9.0,3.1285714,9.99,2.1014286,0.613,25.73,7.5
2022.0,3.0,8.0,2.6857143,10.512857,1.6271429,0.639,25.73,8.5
2022.0,4.0,12.0,1.9,10.258571,3.1,0.649,25.73,10.0
2022.0,5.0,15.0,7.3857143,9.9857143,2.8757143,0.649,26.02,13.5
2022.0,6.0,40.0,4.9142857,10.617143,1.9757143,0.651,26.02,27.5
2022.0,7.0,87.0,3.3142857,12.247143,1.8828571,0.643,26.02,63.5
2022.0,8.0,80.0,2.2857143,11.147143,2.4728571,0.643,26.02,83.5
2022.0,9.0,86.0,1.5428571,11.951429,2.49,0.648,26.34,83.0
2022.0,10.0,90.0,2.7285714,11.084286,1.8371429,0.656,26.34,88.0
2022.0,11.0,130.0,7.0428571,8.7457143,1.1971429,0.656,26.34,110.0
2022.0,12.0,117.0,2.4857143,10.951429,3.2171429,0.656,26.34,123.5
2022.0,13.0,111.0,2.1428571,11.458571,1.73,0.66,26.85,114.0
2022.0,14.0,97.0,0.18571429,11.515714,1.1514286,0.652,26.85,104.0
2022.0,15.0,78.0,0.0,12.495714,1.8285714,0.652,26.85,87.5
2022.0,16.0,34.0,0.0,14.015714,1.2271429,0.651,26.85,56.0
2022.0,17.0,81.0,0.07142857,14.37,1.3771429,0.643,26.83,57.5
2022.0,18.0,55.0,0.0,13.394286,-0.55571429,0.643,26.83,68.0
2022.0,19.0,49.0,0.07142857,10.854286,-0.75571429,0.624,26.83,52.0
2022.0,20.0,36.0,0.0,11.787143,-0.27428571,0.599,26.83,42.5
2022.0,21.0,30.0,0.0,10.608571,-1.6628571,0.599,26.83,33.0
2022.0,22.0,20.0,1.4857143,9.8328571,0.47571429,0.588,27.03,25.0
2022.0,23.0,14.0,0.04285714,8.91,-2.4028571,0.577,27.03,17.0
2022.0,24.0,11.0,0.0,10.612857,-1.8842857,0.577,27.03,12.5
2022.0,25.0,16.0,0.0,10.252857,-1.5671429,0.57,27.03,13.5
2022.0,26.0,12.0,0.0,12.43,-1.0171429,0.562,26.68,14.0
2022.0,27.0,12.0,0.0,12.218571,-0.49714286,0.538,26.68,12.0
2022.0,28.0,12.0,0.0,11.06,0.93,0.538,26.68,12.0
2022.0,29.0,21.0,0.02857143,13.152857,-0.32857143,0.526,26.68,16.5
2022.0,30.0,8.0,0.0,14.905714,0.15857143,0.519,26.68,14.5
2022.0,31.0,8.0,1.1714286,12.031429,0.63571429,0.519,25.92,8.0
2022.0,32.0,7.0,0.27142857,11.547143,-0.60714286,0.499,25.92,7.5
2022.0,33.0,7.0,0.0,11.781429,-2.2642857,0.481,25.92,7.0
2022.0,34.0,6.0,0.0,13.528571,-1.6042857,0.481,25.92,6.5
2022.0,35.0,2.0,0.21428571,11.16,-0.71857143,0.473,25.83,4.0
2022.0,36.0,8.0,0.0,12.727143,-0.47142857,0.471,25.83,5.0
2022.0,37.0,6.0,3.0428571,11.568571,0.74857143,0.471,25.83,7.0
2022.0,38.0,4.0,0.0,13.981429,0.97142857,0.46,25.83,5.0
2022.0,39.0,5.0,0.67142857,12.207143,-1.03,0.46,25.92,4.5
2022.0,40.0,6.0,0.28571429,13.345714,0.16857143,0.46,25.92,5.5
2022.0,41.0,2.0,0.0,11.864286,-0.24285714,0.467,25.92,4.0
2022.0,42.0,12.0,0.18571429,11.891429,0.90142857,0.482,25.92,7.0
2022.0,43.0,12.0,0.38571429,15.075714,0.98142857,0.504,25.92,12.0
2022.0,44.0,9.0,0.05714286,16.947143,-1.1357143,0.504,25.89,10.5
2022.0,45.0,19.0,0.34285714,13.628571,-0.91571429,0.507,25.89,14.0
2022.0,46.0,14.0,0.52857143,15.555714,-0.18,0.511,25.89,16.5
2022.0,47.0,16.0,0.52857143,13.562857,-0.01285714,0.511,25.89,15.0
2022.0,48.0,7.0,1.1428571,12.59,-0.29857143,0.528,25.81,11.5
2022.0,49.0,13.0,6.0571429,10.67,0.97142857,0.549,25.81,10.0
2022.0,50.0,21.0,4.6142857,12.96,2.33,0.549,25.81,17.0
2022.0,51.0,21.0,1.9571429,13.031429,2.1071429,0.566,25.81,21.0
2022.0,52.0,21.0,2.925,13.18625,1.91,0.585,25.88,21.0
2022.0,1.0,36.0,4.7285715,21.784286,12.454286,0.434,25.73,28.5
2022.0,2.0,51.0,2.1857142,20.537857,12.443571,0.461,25.73,43.5
2022.0,3.0,24.0,3.0261905,20.659762,11.280238,0.491,25.73,37.5
2022.0,4.0,14.0,7.1,21.495952,12.35,0.506,25.73,19.0
2022.0,5.0,20.0,5.7053572,20.959524,12.375357,0.506,26.02,17.0
2022.0,6.0,41.0,7.3771429,20.478572,11.437857,0.512,26.02,30.5
2022.0,7.0,69.0,4.5571428,22.073571,11.553929,0.512,26.02,55.0
2022.0,8.0,52.0,1.1428571,21.298572,12.411429,0.512,26.02,60.5
2022.0,9.0,44.0,1.1964286,22.450715,12.745,0.529,26.34,48.0
2022.0,10.0,65.0,5.8442857,20.892143,12.278571,0.564,26.34,54.5
2022.0,11.0,81.0,5.5214285,20.052857,11.948571,0.568,26.34,73.0
2022.0,12.0,41.0,1.9178572,21.600714,13.183571,0.568,26.34,61.0
2022.0,13.0,75.0,5.0514285,21.269285,10.565,0.572,26.85,58.0
2022.0,14.0,40.0,0.19285715,22.377857,11.675714,0.563,26.85,57.5
2022.0,15.0,76.0,2.925,22.547857,12.114286,0.563,26.85,58.0
2022.0,16.0,33.0,0.1,23.277857,11.603571,0.545,26.85,54.5
2022.0,17.0,49.0,0.03571428,24.045,12.298571,0.522,26.83,41.0
2022.0,18.0,42.0,0.0,21.240893,8.4971429,0.522,26.83,45.5
2022.0,19.0,24.0,0.41904762,20.017143,7.9388094,0.49,26.83,33.0
2022.0,20.0,17.0,0.92857145,19.307857,8.0128571,0.449,26.83,20.5
2022.0,21.0,37.0,0.15714285,20.468571,8.44,0.449,26.83,27.0
2022.0,22.0,23.0,0.74285715,18.116429,8.6545236,0.432,27.03,30.0
2022.0,23.0,23.0,3.5214286,20.795,9.1185715,0.42,27.03,23.0
2022.0,24.0,15.0,0.0,20.018929,5.9203572,0.42,27.03,19.0
2022.0,25.0,14.0,0.0,21.188928,7.5164286,0.407,27.03,14.5
2022.0,26.0,22.0,0.0,22.49,7.3664286,0.398,26.68,18.0
2022.0,27.0,29.0,0.0,23.289285,9.9514286,0.383,26.68,25.5
2022.0,28.0,55.0,0.0,22.93,10.265,0.383,26.68,42.0
2022.0,29.0,14.0,0.01428571,23.106428,8.0557143,0.374,26.68,34.5
2022.0,30.0,7.0,0.0,25.252857,9.4792857,0.367,26.68,10.5
2022.0,31.0,45.0,0.5857143,23.155715,10.517857,0.367,25.92,26.0
2022.0,32.0,5.0,0.13571428,21.133571,7.7764286,0.362,25.92,25.0
2022.0,33.0,5.0,1.62,22.724048,8.5478572,0.354,25.92,5.0
2022.0,34.0,17.0,0.0,24.255952,7.1978571,0.354,25.92,11.0
2022.0,35.0,11.0,0.10714285,23.263334,7.9407143,0.352,25.83,14.0
2022.0,36.0,11.0,0.0,24.055238,8.9242857,0.355,25.83,11.0
2022.0,37.0,19.0,1.5214285,23.192619,10.314286,0.355,25.83,15.0
2022.0,38.0,9.0,3.45,25.207381,11.705714,0.356,25.83,14.0
2022.0,39.0,14.0,2.3857143,22.920238,9.685,0.355,25.92,11.5
2022.0,40.0,19.0,1.7928571,24.592857,11.324286,0.355,25.92,16.5
2022.0,41.0,20.0,2.06,22.365476,10.538571,0.363,25.92,19.5
2022.0,42.0,20.0,0.45285714,22.795715,11.870714,0.373,25.92,20.0
2022.0,43.0,28.0,0.19285715,24.54619,12.415714,0.387,25.92,24.0
2022.0,44.0,16.0,2.4035714,24.256905,7.3946429,0.387,25.89,22.0
2022.0,45.0,40.0,0.17142857,25.097619,9.9921429,0.392,25.89,28.0
2022.0,46.0,43.0,0.26428571,26.144524,10.843333,0.383,25.89,41.5
2022.0,47.0,20.0,1.0642857,23.931428,11.413571,0.383,25.89,31.5
2022.0,48.0,23.0,1.3714286,24.052143,11.150714,0.394,25.81,21.5
2022.0,49.0,19.0,4.6119048,21.485,11.819048,0.406,25.81,21.0
2022.0,50.0,17.0,4.7321428,22.796667,12.565,0.406,25.81,18.0
2022.0,51.0,35.0,11.428571,22.532381,12.620238,0.416,25.81,26.0
2022.0,52.0,23.0,6.2125,22.853125,12.488333,0.434,25.88,29.0
2022.0,1.0,0.0,11.442857,19.614286,5.8714286,0.322,25.73,11.5
2022.0,2.0,0.0,10.414286,16.742857,5.3,0.337,25.73,0.0
2022.0,3.0,0.0,5.0,19.971429,5.4714286,0.357,25.73,0.0
2022.0,4.0,0.0,14.485714,18.885714,6.3428571,0.383,25.73,0.0
2022.0,5.0,0.0,7.7142857,16.871429,6.9,0.383,26.02,0.0
2022.0,6.0,0.0,4.8142857,19.014286,5.1428571,0.4,26.02,0.0
2022.0,7.0,0.0,2.7,19.757143,5.8285714,0.405,26.02,0.0
2022.0,8.0,0.0,2.4285714,19.428571,5.8857143,0.405,26.02,0.0
2022.0,9.0,0.0,2.5428571,21.257143,7.0142857,0.423,26.34,0.0
2022.0,10.0,0.0,7.1142857,19.971429,5.8285714,0.443,26.34,0.0
2022.0,11.0,0.0,8.1428571,15.7,4.2285714,0.438,26.34,0.0
2022.0,12.0,0.0,5.6428571,19.642857,3.9857143,0.438,26.34,0.0
2022.0,13.0,0.0,1.8571429,19.971429,3.8714286,0.429,26.85,0.0
2022.0,14.0,0.0,2.3571429,19.014286,4.4714286,0.411,26.85,0.0
2022.0,15.0,0.0,0.0,20.057143,-1.7285714,0.411,26.85,0.0
2022.0,16.0,0.0,0.0,20.385714,-2.0714286,0.388,26.85,0.0
2022.0,17.0,0.0,0.0,19.714286,-1.9,0.365,26.83,0.0
2022.0,18.0,0.0,0.0,19.642857,-0.84285714,0.365,26.83,0.0
2022.0,19.0,0.0,0.0,18.714286,-2.1142857,0.341,26.83,0.0
2022.0,20.0,0.0,0.0,16.528571,-3.7285714,0.308,26.83,0.0
2022.0,21.0,1.0,0.0,15.828571,-7.1428571,0.308,26.83,0.5
2022.0,22.0,0.0,0.0,17.642857,-2.4285714,0.289,27.03,0.5
2022.0,23.0,0.0,0.0,14.514286,-4.3285714,0.272,27.03,0.0
2022.0,24.0,0.0,0.0,15.028571,-9.2142857,0.272,27.03,0.0
2022.0,25.0,0.0,0.0,16.314286,-5.9,0.262,27.03,0.0
2022.0,26.0,0.0,0.0,17.114286,-5.7285714,0.255,26.68,0.0
2022.0,27.0,0.0,0.0,18.65,-2.9714286,0.245,26.68,0.0
2022.0,28.0,0.0,0.0,17.566667,-4.9,0.245,26.68,0.0
2022.0,29.0,0.0,0.0,17.871429,-4.3285714,0.241,26.68,0.0
2022.0,30.0,0.0,0.0,19.685714,-3.4,0.237,26.68,0.0
2022.0,31.0,0.0,0.21666667,19.55,-3.2571429,0.237,25.92,0.0
2022.0,32.0,0.0,0.0,18.014286,-4.3285714,0.237,25.92,0.0
2022.0,33.0,0.0,0.0,17.928571,-4.3571429,0.233,25.92,0.0
2022.0,34.0,0.0,0.0,18.528571,-5.2142857,0.233,25.92,0.0
2022.0,35.0,1.0,0.54285714,18.742857,-2.4285714,0.237,25.83,0.5
2022.0,36.0,0.0,0.28571429,18.142857,-2.8571429,0.244,25.83,0.5
2022.0,37.0,0.0,0.0,19.828571,-2.1428571,0.244,25.83,0.0
2022.0,38.0,0.0,0.0,20.828571,-3.2428571,0.249,25.83,0.0
2022.0,39.0,0.0,0.0,19.814286,-4.1285714,0.251,25.92,0.0
2022.0,40.0,0.0,0.0,20.4,-1.9571429,0.251,25.92,0.0
2022.0,41.0,0.0,0.0,20.785714,-2.9285714,0.256,25.92,0.0
2022.0,42.0,0.0,0.0,21.085714,-0.17142857,0.262,25.92,0.0
2022.0,43.0,0.0,0.0,22.0,-2.0857143,0.275,25.92,0.0
2022.0,44.0,0.0,0.0,21.914286,-0.81428571,0.275,25.89,0.0
2022.0,45.0,0.0,0.0,22.271429,1.4714286,0.286,25.89,0.0
2022.0,46.0,0.0,0.0,24.185714,2.9142857,0.28,25.89,0.0
2022.0,47.0,0.0,0.5,21.642857,4.6571429,0.28,25.89,0.0
2022.0,48.0,0.0,0.18571429,20.957143,2.9714286,0.293,25.81,0.0
2022.0,49.0,0.0,3.5428571,18.7,3.2142857,0.299,25.81,0.0
2022.0,50.0,0.0,5.1428571,18.157143,5.5571429,0.299,25.81,0.0
2022.0,51.0,0.0,0.0,20.957143,4.4857143,0.305,25.81,0.0
2022.0,52.0,1.0,0.9,21.4,4.1375,0.322,25.88,0.5
2022.0,1.0,61.0,2.1,34.171429,23.814286,0.759,25.73,31.0
2022.0,2.0,61.0,6.5714286,31.485714,21.957143,0.773,25.73,61.0
2022.0,3.0,56.0,8.3571429,33.942857,22.057143,0.785,25.73,58.5
2022.0,4.0,54.0,7.7857143,32.8,22.1,0.796,25.73,55.0
2022.0,5.0,40.0,14.4,30.9,21.642857,0.796,26.02,47.0
2022.0,6.0,62.0,13.471429,32.471429,21.885714,0.756,26.02,51.0
2022.0,7.0,60.0,13.585714,30.657143,21.314286,0.768,26.02,61.0
2022.0,8.0,66.0,8.7857143,31.671429,22.085714,0.768,26.02,63.0
2022.0,9.0,42.0,2.5142857,33.157143,21.6,0.784,26.34,54.0
2022.0,10.0,38.0,14.9,30.0,21.542857,0.758,26.34,40.0
2022.0,11.0,27.0,19.271429,29.985714,20.2,0.769,26.34,32.5
2022.0,12.0,46.0,16.142857,31.514286,21.985714,0.769,26.34,36.5
2022.0,13.0,26.0,1.6,29.916667,19.214286,0.777,26.85,36.0
2022.0,14.0,28.0,0.71666667,33.028571,22.05,0.774,26.85,27.0
2022.0,15.0,26.0,0.84285714,31.485714,20.714286,0.774,26.85,27.0
2022.0,16.0,84.0,0.37142857,32.771429,20.385714,0.793,26.85,55.0
2022.0,17.0,47.0,0.82857143,32.828571,22.042857,0.815,26.83,65.5
2022.0,18.0,17.0,1.3428571,30.842857,18.6,0.815,26.83,32.0
2022.0,19.0,23.0,0.31428571,33.185714,20.114286,0.834,26.83,20.0
2022.0,20.0,25.0,3.9857143,28.657143,16.614286,0.836,26.83,24.0
2022.0,21.0,20.0,0.02857143,32.757143,19.585714,0.836,26.83,22.5
2022.0,22.0,13.0,0.01666667,29.585714,19.333333,0.857,27.03,16.5
2022.0,23.0,29.0,2.3571429,29.971429,18.6,0.856,27.03,21.0
2022.0,24.0,18.0,0.0,29.957143,15.185714,0.856,27.03,23.5
2022.0,25.0,12.0,3.1428571,32.571429,17.685714,0.841,27.03,15.0
2022.0,26.0,12.0,0.0,32.728571,16.257143,0.816,26.68,12.0
2022.0,27.0,22.0,0.61428571,34.671429,19.185714,0.795,26.68,17.0
2022.0,28.0,35.0,0.0,34.142857,19.014286,0.795,26.68,28.5
2022.0,29.0,26.0,2.9571429,33.542857,17.385714,0.763,26.68,30.5
2022.0,30.0,25.0,0.02857143,34.828571,19.828571,0.699,26.68,25.5
2022.0,31.0,14.0,1.0666667,33.15,19.35,0.699,25.92,19.5
2022.0,32.0,16.0,1.4857143,31.957143,17.314286,0.626,25.92,15.0
2022.0,33.0,17.0,7.1,31.9,17.914286,0.59,25.92,16.5
2022.0,34.0,19.0,0.0,33.528571,15.642857,0.59,25.92,18.0
2022.0,35.0,19.0,2.4714286,33.557143,18.357143,0.582,25.83,19.0
2022.0,36.0,29.0,0.84285714,34.414286,17.742857,0.605,25.83,24.0
2022.0,37.0,27.0,7.2714286,32.642857,18.657143,0.605,25.83,28.0
2022.0,38.0,24.0,0.0,34.657143,21.485714,0.677,25.83,25.5
2022.0,39.0,18.0,9.6714286,34.2,20.342857,0.716,25.92,21.0
2022.0,40.0,26.0,11.971429,34.957143,20.628571,0.716,25.92,22.0
2022.0,41.0,21.0,17.242857,31.5,22.214286,0.745,25.92,23.5
2022.0,42.0,18.0,0.95,32.566667,22.416667,0.76,25.92,19.5
2022.0,43.0,25.0,2.0166667,33.742857,22.75,0.772,25.92,21.5
2022.0,44.0,34.0,0.32857143,31.028571,17.328571,0.772,25.89,29.5
2022.0,45.0,22.0,0.0,36.0,20.616667,0.766,25.89,28.0
2022.0,46.0,27.0,1.1571429,34.485714,23.714286,0.744,25.89,24.5
2022.0,47.0,19.0,10.6,32.028571,51.8,0.744,25.89,23.0
2022.0,48.0,31.0,11.4,33.314286,22.414286,0.731,25.81,25.0
2022.0,49.0,35.0,4.4142857,34.057143,22.214286,0.728,25.81,33.0
2022.0,50.0,27.0,4.2142857,32.542857,22.6,0.728,25.81,31.0
2022.0,51.0,26.0,6.6428571,32.942857,22.514286,0.718,25.81,26.5
2022.0,52.0,38.0,5.15,30.857143,22.6,0.759,25.88,32.0
2022.0,1.0,0.0,2.2285714,20.557143,5.0428571,0.401,25.73,19.0
2022.0,2.0,0.0,4.6857143,20.885714,5.2857143,0.415,25.73,0.0
2022.0,3.0,0.0,7.1857143,20.142857,5.3428571,0.433,25.73,0.0
2022.0,4.0,0.0,13.971429,19.0,5.5285714,0.459,25.73,0.0
2022.0,5.0,0.0,2.4714286,21.0,5.2,0.459,26.02,0.0
2022.0,6.0,0.0,0.25714286,20.485714,5.3,0.485,26.02,0.0
2022.0,7.0,0.0,0.0,20.371429,4.6,0.481,26.02,0.0
2022.0,8.0,0.0,0.72857143,20.257143,5.5142857,0.481,26.02,0.0
2022.0,9.0,0.0,0.65714286,20.457143,5.4571429,0.484,26.34,0.0
2022.0,10.0,0.0,0.65714286,20.428571,5.5857143,0.489,26.34,0.0
2022.0,11.0,0.0,1.5571429,20.742857,5.4857143,0.487,26.34,0.0
2022.0,12.0,0.0,0.07142857,21.257143,3.9142857,0.487,26.34,0.0
2022.0,13.0,0.0,0.0,20.9,4.9857143,0.481,26.85,0.0
2022.0,14.0,0.0,0.05714286,20.05,4.2666667,0.468,26.85,0.0
2022.0,15.0,0.0,0.0,20.4,4.3857143,0.468,26.85,0.0
2022.0,16.0,0.0,0.0,20.7,5.7428571,0.446,26.85,0.0
2022.0,17.0,0.0,0.0,21.042857,4.8571429,0.423,26.83,0.0
2022.0,18.0,0.0,0.0,20.7625,4.9,0.423,26.83,0.0
2022.0,19.0,0.0,0.0,17.314286,4.3428571,0.396,26.83,0.0
2022.0,20.0,0.0,0.0,18.385714,0.02857143,0.362,26.83,0.0
2022.0,21.0,0.0,0.0,17.985714,3.2571429,0.362,26.83,0.0
2022.0,22.0,0.0,0.0,17.0,-0.8,0.345,27.03,0.0
2022.0,23.0,0.0,0.0,17.528571,0.68571429,0.328,27.03,0.0
2022.0,24.0,0.0,0.0,20.428571,2.0714286,0.328,27.03,0.0
2022.0,25.0,0.0,0.0,19.771429,0.75714286,0.315,27.03,0.0
2022.0,26.0,0.0,0.0,19.142857,0.38571429,0.307,26.68,0.0
2022.0,27.0,0.0,0.0,17.9,0.71428571,0.293,26.68,0.0
2022.0,28.0,0.0,0.0,16.685714,4.0285714,0.293,26.68,0.0
2022.0,29.0,0.0,0.0,19.985714,2.3142857,0.287,26.68,0.0
2022.0,30.0,0.0,0.0,20.842857,1.4571429,0.279,26.68,0.0
2022.0,31.0,0.0,0.0,19.84,-3.8,0.279,25.92,0.0
2022.0,32.0,0.0,0.0,18.071429,-7.8857143,0.274,25.92,0.0
2022.0,33.0,0.0,0.0,20.1,-5.1428571,0.263,25.92,0.0
2022.0,34.0,0.0,0.0,19.442857,-5.3285714,0.263,25.92,0.0
2022.0,35.0,0.0,0.0,19.228571,-5.5571429,0.259,25.83,0.0
2022.0,36.0,0.0,0.0,15.614286,-1.7,0.261,25.83,0.0
2022.0,37.0,0.0,0.0,16.285714,1.1714286,0.261,25.83,0.0
2022.0,38.0,0.0,0.0,21.228571,1.4571429,0.263,25.83,0.0
2022.0,39.0,0.0,0.0,25.0,14.0,0.267,25.92,0.0
2022.0,40.0,0.0,0.0,23.357143,12.528571,0.267,25.92,0.0
2022.0,41.0,0.0,0.0,25.542857,9.1285714,0.274,25.92,0.0
2022.0,42.0,0.0,0.0,21.685714,9.0285714,0.283,25.92,0.0
2022.0,43.0,0.0,0.0,19.942857,8.9714286,0.302,25.92,0.0
